id;koy_kod;kod;ad
6541;3740;182087;DEMİRCİLER
6542;3740;182089;DORUMLAR
6543;3740;182091;ETLER
6544;3740;182093;HACIOSMANLAR
6545;3740;182095;HASDÜMEN
6546;3740;182097;HASPINAR
6547;3740;182099;HASKIZILÖREN
6548;3740;182101;KIRBAŞ
6549;3740;182103;KOZAN
6550;3740;182105;NEBİLER
6551;3740;182107;TEKKE
6552;3740;182109;TÖNGÜŞLÜ
6553;3740;182111;YUKARIÇATMA
6554;3740;182113;YUMAKLAR
6555;3740;182115;YEŞİLVADİ
6556;3798;9980;BALCIOĞLU
6557;3798;9981;ÇAMLIK
6558;3798;9982;ÇARŞI
6559;3798;9983;ÇAYAĞZI
6560;3798;9984;DERE
6561;3798;9985;ORTA
6562;3798;9986;YENİ
6563;3799;11468;VANAT
6564;3799;11469;DALİZELER
6565;3799;11470;CAMİ
6566;3799;11471;KEŞOĞULLARI
6567;3799;11472;DİDVAKE
6568;3799;11473;AHLAT
6569;3799;11474;KAKACAVUR
6570;3800;11476;AZİZAĞAOĞLU
6571;3800;11477;ARİF ÇAVUŞ
6572;3800;11478;KOÇOĞLU
6573;3800;11479;REŞİTOĞLU
6574;3801;11480;BEŞAĞIL
6575;3801;11481;SATİBO
6576;3801;11482;SEVAİL
6577;3801;11483;AGORA
6578;3802;11484;ERENLER
6579;3802;11485;KUŞLUCA
6580;3802;11486;ESENTEPE
6581;3802;11487;SALİHOĞLU
6582;3802;11488;HAFIZAĞAOĞLU
6583;3802;11489;RAHTEVANOĞLU
6584;3803;11490;MERKEZ
6585;3803;11491;GÜNDOĞDU
6586;3803;11492;DOĞANLI
6587;3803;11493;KURDİGET
6588;3803;11494;YUKARI
6589;3804;11495;UZUNDERE
6590;3804;11496;MERKEZ
6591;3804;11497;YOK
6592;3804;11498;ÇAYAĞZI
6593;3804;11499;TIHNARA
6594;3804;11500;ORMANLI
6595;3805;11501;YUKARI TOLGUM
6596;3805;11503;SOBAR
6597;3805;11504;AŞAĞI TOLGUM
6598;3805;11505;SAÇINKA
6599;3805;11506;ELMALI
6600;3806;11508;SOTİBAR
6601;3806;11509;ÇARBİYET
6602;3806;11510;FİDANLIK
6603;3806;11511;NIPALA
6604;3806;11512;AYDOĞAN
6605;3808;11517;CAMİ
6606;3808;11518;YUKARI ŞEHİTLİK
6607;3808;11519;BASOT
6608;3808;11520;ANÇELOĞLU
6609;3809;11521;ERİCEK
6610;3809;11522;NATENGELAV
6611;3809;11523;ÖRENLİ
6612;3809;11524;CİNEGARA
6613;3809;11525;GÖLEHURA
6614;3809;11526;MOLAS
6615;3809;11527;DANAYAYIMI
6616;3809;11528;MERKEZ
6617;3809;11529;ÇİĞİYET
6618;3809;11530;ARIPINAR
6619;3809;11531;DANZOTLU
6620;3809;11532;GÖKÇEYURT
6621;3809;11533;KUVAP
6622;3809;11534;KILIÇLI
6623;3809;11535;DEMİRCİ
6624;3809;11536;VEHNAT
6625;3810;11537;MERKEZ
6626;3810;11538;YUKARI
6627;3810;11539;TÜTÜNCÜLERYAYLASI
6628;3810;11540;ZEGONİ
6629;3810;11541;AŞAĞI
6630;3811;11542;BERZELER
6631;3811;11543;FELENGAUR
6632;3811;11544;KOMASAGORA
6633;3811;11545;HARKALTI
6634;3811;11546;ÇALANT
6635;3811;11547;SUMBATUR
6636;3811;11548;RUHİGİL
6637;3811;11549;ÇİTLİK
6638;3811;11550;DERE
6639;3811;11551;SÜMETAĞARA
6640;3811;11552;HIRHAN
6641;3811;11553;NAPETUR
6642;3811;11554;DAVTAVUR
6643;3811;11555;DİDVAKE
6644;3811;11556;İNEK YAYLASI
6645;3812;11558;İHTİYAROĞLU
6646;3812;11559;MERKEZ
6647;3812;11560;GORAZUL
6648;3812;11561;BASILAVUR
6649;3812;11562;KAKIABAR
6650;3812;11563;VEZİRKÖYYAYLASI
6651;3813;11564;ÇALIŞKANLAR
6652;3813;11565;BİKİLİLER
6653;3813;11566;SIRT
6654;3813;11567;GUVERTA BAĞLIĞI
6655;3813;11568;ATABEYLAR
6656;3813;11569;ÇATALCA
6657;3813;11570;KAŞIKLİ
6658;3813;11571;BÜYÜK YAYLA
6659;3813;11572;ÇAKMAKLI
6660;3813;11573;KALKANLI
6661;3813;11574;UYANIK
6662;3813;11575;OCAKBAŞI
6663;3813;11576;TOSUNLU
6664;3813;11577;ÇORASA
6665;3813;11578;AKBUDAK
6666;3813;11579;DUGANALA
6667;3813;11580;YENİCE
6668;3813;11581;TOPLUCA
6669;3813;11582;KENAHT
6670;3813;11583;BARDAKLI
6671;3813;11584;USLUFENT
6672;3813;11585;MERKEZ
6673;3813;11586;SOYLU
6674;3813;11587;ATANASUR
6675;3813;11588;HEKİMOĞULLARI
6676;3814;11589;ALABALIK
6677;3814;11590;GÜLTEPE
6678;3814;11591;BALLI
6679;3814;11592;CEVİZLİ
6680;3814;11593;NAKOREV
6681;3814;11594;DÜZENLİ
6682;3814;11595;ÇİMENLİ
6683;3814;11596;DERELER
6684;3815;11597;KANATLI
6685;3815;11598;ERDEMLİ
6686;3815;11599;MİNYATÜR
6687;3815;11600;MERKEZ
6688;3816;11601;MERKEZ
6689;3816;11602;AŞAĞI
6690;3816;11603;GÜZELKÖY
6691;3816;11604;YOK
6692;3816;11605;ÇİMENLİ
6693;3816;11606;ADA
6694;3817;11607;CAMİ
6695;3817;11608;ZUVAR
6696;3817;11609;SIRALAN
6697;3817;11610;AŞAĞI
6698;3817;11611;YUKARI
6699;3817;11612;HAMAMLI
6700;3817;11613;ORTA
6701;3818;11614;PIRNALLI YAYLASI
6702;3818;11616;SABUR
6703;3818;11617;HAROT
6704;3818;11618;ÇAVUŞLAR
6705;3818;11619;MERKEZ
6706;3818;11620;ELİKLER
6707;3818;11621;SARIDANA
6708;3819;11622;MERKEZ
6709;3819;11623;BAĞLAR
6710;3819;11624;AYDINLAR
6711;3819;11625;SAKALAR YAYLASI
6712;3819;11626;ŞAVKAF
6713;3820;11627;MERKEZ
6714;3820;11628;DERELER
6715;3820;11629;ORTABAĞLAR
6716;3820;11630;GÜNEYCE
6717;3820;11631;ERİKLİ
6718;3820;11632;ÜÇPINAR
6719;3820;11633;YAYLALAR
6720;3820;11634;LOT
6721;3820;11635;SAĞRİYETUL
6722;3820;11636;AŞAĞI BAĞLAR
6723;3820;11637;KEÇENET
6724;3820;11638;ŞANLİYET
6725;3820;11639;YANIKLI
6726;3820;11640;KÖPRÜBAŞI
6727;3820;11641;ÇEŞMELİ
6728;3821;11642;MERKEZ
6729;3821;11643;HOKMELA
6730;3821;11644;DAGRAK
6731;3821;11646;İRGUT
6732;3821;11647;MAMARNE
6733;3821;11648;YUKARI SADRO
6734;3822;11649;KÖYİÇİ
6735;3822;11650;SAYGILI
6736;3822;11651;BAĞLIK
6737;3823;11652;TANZEK
6738;3823;11653;KATNAGARA
6739;3823;11654;HAVNAGARA
6740;3823;11655;NUHSAĞARA
6741;3823;11656;HOZEGARA
6742;3823;11657;SALİCOR
6743;3823;11660;KOYTARLAR
6744;3823;11661;BOLUKLU
6745;3823;11662;USKUP
6746;3823;11663;CAMİ
6747;3823;11664;DİNDAROĞLU
6748;3823;11665;OSUT
6749;3823;11666;ĞOYNAR
6750;3823;11667;MUĞA
6751;3823;11668;CİCOTHEV
6752;3823;11669;KAYMAKLI
6753;3823;11670;DOLİŞGİL
6754;3823;11671;MİRZİGİL
6755;3823;11672;AŞAĞI MADEN 
6756;3823;11673;ZOM
6757;3823;11674;TANRIVERDİ
6758;3823;11675;MISIRLI
6759;3823;11676;ÇELİKLER
6760;3823;11677;KÖPRÜ BAŞI
6761;3823;11678;HANS
6762;3823;11679;HAŞUT
6763;3823;11680;AGUSET
6764;3823;11681;MERKEZ
6765;3823;11682;AVAZAN
6766;3824;11683;BALLI ÜZÜM
6767;3825;11684;BÖREKET
6768;3825;11685;SIRT
6769;3825;11686;BADEMLİK
6770;3825;11687;KÖY İÇİ
6771;3825;11688;ÇERMİK
6772;3826;11689;ÇAĞRAKAN
6773;3826;11690;ORTA
6774;3826;11691;YUKARI
6775;3826;11692;AŞAĞI
6776;3826;11693;BEYCUR
6777;3826;11694;CİMAK
6778;3827;11696;BAYRAMLI
6779;3827;11697;DOĞANLI
6780;3827;11698;MUSKOLU
6781;3827;11699;ÇAMLIKAYA
6782;3827;11700;KASIKAPI
6783;3827;11701;SALAT
6784;3827;11702;SOLMAZ
6785;3827;11703;TUSAKLAR
6786;3827;11704;AŞAĞIBAĞLIK
6787;3827;11705;ÇOYAĞZI
6788;3828;11706;AŞAĞI
6789;3828;11707;SELVAGET
6790;3828;11708;AVAZA
6791;3828;11709;MERKEZ
6792;3828;11710;CANCAĞ
6793;3828;11711;DALAVUT
6794;3828;11712;ESENBİGİL
6795;3828;11714;MEDRESAKO
6796;3828;11715;GORĞON
6797;3828;11716;KOLBET
6798;3828;11717;İMAMGİL
6799;3829;11718;KUSLU
6800;3829;11719;ÇAMLIK
6801;3829;11720;CENNET
6802;3829;11721;ÜÇPINAR
6803;3830;11722;DİDVANAK
6804;3830;11723;MERKEZ
6805;3830;11725;KÖSELER
6806;3831;11726;BAĞLIK
6807;3831;11727;MERKEZ
6808;3832;11728;ÜÇPINAR
6809;3832;11729;İMAMGİL
6810;3832;11730;ÜÇDUT
6811;3832;11731;SAĞLAZE
6812;3833;11732;DUBE
6813;3833;11733;SARSIHEV
6814;3833;11734;SİKAŞAR
6815;3833;11735;YENİGÜN
6816;3833;11736;GURGANET
6817;3833;11737;GÜLDİBİ
6818;3833;11738;GURDAZE
6819;3833;11739;NAĞMUR
6820;3833;11741;İMNİYET
6821;3833;11742;CAMİ
6822;3833;11743;HACİGİL
6823;3833;11744;ÇISĞILIEV
6824;3833;11745;GORGOT
6825;3834;11746;VEZİROĞLU
6826;3834;11748;ZORLU
6827;3834;11749;BABANOĞLU
6828;3834;11750;CANOĞLU
6829;3834;11751;KAVAKLI
6830;3834;11752;TEPEBAŞI
6831;3834;11754;UĞUR(YUKARIMAH)
6832;3834;11755;TIRAŞGİL
6833;3834;11756;BAHÇELİ
6834;3834;11757;UĞUR(AŞAĞIMAH)
6835;3834;11758;UĞUR(HEKİMOĞLUMAH)
6836;3834;11759;GÖZELER
6837;3834;11760;UĞUR(MİJNABARA)
6838;3834;11761;YENİŞLİ
6839;3834;11762;AKTAŞ
6840;3834;11763;KARACA
6841;3834;11764;ÇAM
6842;3834;11765;REM
6843;3834;11766;PETRİGİL
6844;3834;11767;PARMAKLI
6845;3834;11768;ÇÖMLEKÇİ
6846;3834;11769;ÇALIKEU
6847;3834;11770;CARTİYET
6848;3834;11771;TEPECİK
6849;3834;11772;TALGUM
6850;3834;11773;TEPECİK(YESİRGİL)
6851;3834;11774;MEYDAN
6852;3834;11775;YAMAÇLI
6853;3834;11776;YAMAÇLI YAYLASI
6854;3834;11777;CARTİYET YAYLASI
6855;3834;11778;SOĞUKPINAR
6856;3834;11779;BEŞAĞAÇ
6857;3834;11780;NAZİGİL
6858;3834;11781;AHARŞEN
6859;3834;11782;ÇAYIRLI(HOZABİR)
6860;3835;9987;MERKEZ
6861;3836;11783;MERKEZ
6862;3836;11784;DERE
6863;3836;11785;CAMİ
6864;3836;11786;KONAKLI YAYLASI
6865;3836;11787;ÜZÜMLÜ
6866;3836;11788;HARKBAŞI
6867;3837;11789;KÖYÜN KENDİSİ
6868;3838;11790;MERKEZ
6869;3838;11791;YUKARI ŞUVAT
6870;3838;11792;AŞAĞI ŞUVAT
6871;3838;11793;KÜRDEVAN YAYLASI
6872;3839;11795;KIŞLA
6873;3839;11796;VARZELİ
6874;3839;11797;ARKİM
6875;3840;11799;KUZEY
6876;3840;11800;YUKARI CAMİ
6877;3840;11801;AŞAĞI CAMİ
6878;3840;11802;AĞAGİLİN
6879;3840;11803;GARABAN
6880;3840;11804;KADIGİL
6881;3840;11805;KANSALİYA
6882;3840;11806;VARKENET
6883;3840;11807;CAMANGELET
6884;3840;11808;AŞAĞI MAĞNAR
6885;3840;11809;YUKARI MAĞNAR
6886;3840;11810;SANABET
6887;3840;11811;KANALT SI
6888;3840;11812;KALTDESE
6889;3840;11814;GÜLÇAYIR
6890;3840;11815;BORGAMA
6891;3840;11816;GİZELT
6892;3840;11817;BANTALUĞ
6893;3840;11818;GARBELET
6894;3840;11819;KARAGÖL YAYLASI
6895;3840;11820;GOMOZOR YAYLASI
6896;3840;11821;CAMANDAR
6897;3841;11822;MERKEZ
6898;3841;11823;AFET EVLERİ
6899;3841;11824;DİKMEN YAYLASI
6900;3841;11825;TAŞPINAR YAYLASI
6901;3842;11826;KÖYÜN KENDİSİ
6902;3843;11827;TİKMANET
6903;3843;11828;BAYRAMGİL
6904;3843;11829;TATURGİL
6905;3843;11830;KOCAGET
6906;3843;11831;SALİHAĞA
6907;3843;11832;YUKARI
6908;3843;11833;ŞATIRGİL
6909;3843;11834;DALAHET YAYLASI
6910;3844;11835;SARSOLOT
6911;3844;11836;YUKARI
6912;3844;11837;ORTA
6913;3845;11838;KİRAZLI
6914;3845;11839;YAYLALAR
6915;3845;11840;KUTUL
6916;3845;11841;MERKEZ
6917;3845;11842;LORİ
6918;3846;11843;TABZOR
6919;3846;11844;MERKEZ
6920;3847;11845;KÖYÜN KENDİSİ
6921;3848;11846;MERKEZ
6922;3848;11847;BAĞLAR 
6923;3849;11848;CAMİ
6924;3849;11849;YANIKLAR
6925;3849;11850;YAYLA
6926;3849;11851;MERKEZ
6927;3850;11854;TAYÇALA
6928;3850;11855;HAMİTGİL
6929;3851;11856;AŞAĞI YAYLA 
6930;3851;11857;OGEÇE
6931;3851;11858;SÖĞÜTLÜK
6932;3851;11859;BÜYÜK DÜZ
6933;3851;11860;KAVLAKLI
6934;3851;11861;MERKEZ
6935;3852;11862;TUZLUCA
6936;3852;11863;HACİGİL
6937;3852;11864;ALİAĞAGİL
6938;3852;11866;İMEDEGİL
6939;3852;11867;YILDIZELİ
6940;3852;11868;ÇINARDİBİ
6941;3852;11869;BAĞLIK
6942;3852;11870;AĞAGİL
6943;3853;11871;YUKARI
6944;3853;11872;AŞAĞI
6945;3853;11873;KÜRDEVAN YAYLASI
6946;3853;11874;UZUN ÇAYIR YAYLASI
6947;3854;11875;KÖYÜN KENDİSİ
6948;3855;11876;AŞAĞI
6949;3855;11877;YUKARI
6950;3855;11878; EVLERİ
6951;3856;11879;MERKEZ
6952;3856;11880;PAŞAAĞAGİLİN
6953;3857;11881;AŞAĞI
6954;3857;11882;KİLLİT SI
6955;3857;11883;PAŞALIK YAYLASI
6956;3857;11884;ÇATMALIK YAYLASI
6957;3857;11885;HORHOT
6958;3857;11886;BAŞAKLAR
6959;3857;11887;SIKA
6960;3857;11888;TATLISU
6961;3858;11889;YANIK
6962;3858;11890;MAZMAN
6963;3858;11891;CAMİ
6964;3858;11892;KONAKLI YAYLASI
6965;3858;11893;BATAK
6966;3859;11894;KÖYÜN KENDİSİ
6967;3860;11895;MERKEZ
6968;3860;11896;AFET EVLERİ
6969;3860;11897;YAYLA
6970;3861;11898;KÖYÜN KENDİSİ
6971;3861;11899;DEREBAĞLAR
6972;3862;11900;KADİRAĞAGİL
6973;3862;11901;SIK 
6974;3862;11902;KOLBAŞI
6975;3862;11903;HAS 
6976;3862;11904;GÖLBAŞI
6977;3862;11905;ÇAVUŞ ALİGİL
6978;3862;11906;YAYLA
6979;3862;11907;MERKEZ
6980;3863;11908;AŞAĞI
6981;3863;11909;MERKEZ
6982;3864;11910;AHMET KAYAGİL
6983;3864;11911;EFEKÖY
6984;3864;11912;KÖPRÜBAŞI
6985;3864;11913;CAMİ
6986;3864;11914;SEDESTPİLİN
6987;3864;11915;EMİN AĞAGİL
6988;3864;11916;BAŞYİĞİTGİL
6989;3864;11917;BEKİRGİL
6990;3864;11918;YUKARI
6991;3864;11919;TOPÇULAR
6992;3864;11920;YOBAT
6993;3864;11921;CAMANDAR
6994;3864;11922;BÜYÜK YAYLA
6995;3864;11923;HASMENLAT
6996;3865;11924;MERKEZ
6997;3865;11925;KÜNYE
6998;3865;11926;KAYADIBI
6999;3866;11927;GORPOTA
7000;3866;11928;HASBAHÇE
7001;3866;11929;GONARA
7002;3866;11930;CUĞO
7003;3866;11931;ORTA
7004;3866;11932;TEKNOVET İNŞAAT
7005;3867;11933;MERKEZ
7006;3867;11934;ÇAYAĞZI
7007;3868;11935;MERKEZ
7008;3868;11936;KAYADIBI
7009;3869;11937;KÖYÜN KENDİSİ
7010;3869;11938;YAYLA
7011;3870;11939;KÖYÜN KENDİSİ
7012;3870;11940; EVLERİ
7013;3871;11941;KÖYÜN KENDİSİ
7014;3872;11942;YAYLA
7015;3872;11943;KÖYÜN KENDİSİ
7016;3873;11944;CAMİLİ
7017;3873;11945;AYVAZLAR
7018;3873;11946;MERKEZ
7019;3874;11947;NANKAR
7020;3874;11948;YAPRAKLI
7021;3874;11949;OZANLI
7022;3874;11950;BAĞLAR
7023;3874;11951;İSOT
7024;3874;11952;AŞAĞI
7025;3874;11953;ÇEVRELİK
7026;3874;11954;GOZİROT
7027;3874;11955;YUKARI
7028;3874;11956;LANPUVAR
7029;3874;11957;ORTA
7030;3875;11958;MERKEZ
7031;3875;11959;KURUDAT
7032;3876;11960;CAMİ
7033;3876;11961;DÜZ
7034;3876;11962;ORTA
7035;3876;11963;DORİK
7036;3876;11964;ÇAKIZAR
7037;3877;11965;KÖYÜN KENDİSİ
7038;3878;11966;LOMAT
7039;3878;11967;CAMİ
7040;3878;11968;SAKATGİL
7041;3878;11969;ALİGİL
7042;3878;11970;HOŞATGİL
7043;3878;11971;PİNTİGİL
7044;3878;11972;BADEMLİ
7045;3878;11973;KÜRDEVEN İNCİLLİ
7046;3878;11974;KADIGİL
7047;3879;11975;BAHÇELİEVLER
7048;3879;11976; EVLERİ
7049;3879;11977;MERKEZ
7050;3880;11978;BAĞLAR 
7051;3880;11979;MAHMUTLAR
7052;3880;11980;CAMİ
7053;3880;11981;KAYAGİL
7054;3880;11982;HÜRRİYET
7055;3880;11983;CUMHURİYET
7056;3881;11984;KÖYÜN KENDİSİ
7057;3882;11985;KÖYÜN KENDİSİ
7058;3883;11986;YOK
7059;3883;11987;DEMİRCİ
7060;3883;11988;KÖYÜN KENDİSİ
7061;3884;11989;KÖYÜN KENDİSİ
7062;3885;9988;AŞAĞI HACILAR
7063;3885;9989;BOĞAZİÇİ
7064;3885;9990;CUMHURİYET
7065;3885;9991;KALE
7066;3885;9992;MUSAZADE
7067;3885;9993;YUKARI HACILAR
7068;3885;9994;YEMİŞLİK
7069;3886;11990;KÖYÜN KENDİSİ
7070;3887;11991;GÜLTEPE 
7071;3887;11992;KOZLUCA
7072;3887;11993;GÜNEYCE 
7073;3888;11994;KÜÇÜK
7074;3888;11995;MERKEZ 
7075;3888;11996;BÜYÜK
7076;3888;11997;İSMAİL ÇAĞ
7077;3888;11998;HÜRRİYET 
7078;3889;11999;YUKARI
7079;3889;12000;ORTA
7080;3889;12001;GÜNAYDIN
7081;3889;12002;AŞAĞI
7082;3889;12003;SARIBAŞ
7083;3890;12004;KÖYÜN KENDİSİ
7084;3891;12005;KÖYÜN KENDİSİ
7085;3892;12006;KÖYÜN KENDİSİ
7086;3893;12007;ORTA
7087;3893;12008;MERKEZ 
7088;3893;12009;BERZENE 
7089;3893;12010;TÜRKMENE 
7090;3893;12011;KÖROĞLU BÜYÜKLÜ
7091;3893;12012;YUKARI 
7092;3894;12013;KÖYÜN KENDİSİ
7093;3895;12014;KÖYÜN KENDİSİ
7094;3896;12015;KÖYÜN KENDİSİ
7095;3897;12016;MERKEZ
7096;3897;12017;AŞAĞI
7097;3897;12018;YUKARI
7098;3898;12019;MERKEZ
7099;3898;12020;ASLANLAR
7100;3898;12021;TAŞLIK
7101;3899;12023;KÖYÜN KENDİSİ
7102;3900;12024;MERKEZ
7103;3900;12026;KÖSEOĞLU
7104;3901;12027;KÖYÜN KENDİSİ
7105;3902;12028;YUKARI ULUKENT
7106;3902;12029;DEĞİRMENDERE
7107;3902;12030;YEŞİLLİK
7108;3903;12031;MERKEZ
7109;3903;12032;ESKUAT
7110;3903;12033;KUZEY
7111;3903;12034;ORTA
7112;3903;12035;HATİNOĞLU
7113;3903;12036;DERE İÇİ
7114;3904;12037;YILMAZLAR
7115;3904;12038;AŞAĞI ÜÇLER 
7116;3904;12039;KURTULUŞ
7117;3904;12040;MERKEZ
7118;3904;12041;ALTILAR
7119;3905;12042;MERKEZ
7120;3905;12043;TÜRKMENE
7121;3905;12044;NOPİNARE
7122;3906;12045;GÜNDOĞDU
7123;3906;12046;AYDOĞDU 
7124;3906;12047;YENİYOL
7125;3906;12048;DEREİÇİ 1
7126;3906;12049;DEREİÇİ 2
7127;3907;12050;YOK
7128;3907;12051;OYMALI
7129;3907;12052;MERKEZ 
7130;3908;12053;KÖYİÇİ
7131;3908;12054;KAMİLET 
7132;3908;12055;ISINALİ
7133;3908;12056;ÖRNEK 
7134;3909;12057;AŞAĞI MERKEZ
7135;3909;12058;YUKARI MERKEZ 
7136;3909;12059;TAŞPINAR 
7137;3909;12060; 
7138;3909;12061;MASTAKA 
7139;3909;12062;ÇAMLICA
7140;3910;12063;KÖYÜN KENDİSİ
7141;3911;12064;AKINCILAR
7142;3911;12065;MERKEZ
7143;3911;12066;SOĞUKSU
7144;3911;12067;YOK
7145;3912;12068;CENEVİZLER
7146;3912;12069;PEPERDİHA
7147;3912;12070;ESKUVAT
7148;3912;12071;ŞAHİNLER
7149;3912;12072;SUCUNA
7150;3912;12073;OMJORE
7151;3912;12074;DEMİRCİLER 
7152;3913;12075;BIYIKLIOĞLU
7153;3913;12076;GÜLLAVAT
7154;3913;12077;ORTA
7155;3913;12078;KAMİLET 
7156;3914;12079;NAPLAT
7157;3914;12080;HACILAR
7158;3914;12081;YENİ 
7159;3914;12082;KÖYİÇİ
7160;3914;12083;KUSLETA
7161;3915;12084;KÖYÜN KENDİSİ
7162;3916;9995;AKSU
7163;3916;9996;GÜNDOĞDU
7164;3916;9997;MERKEZ
7165;3916;9998;YENİYOL
7166;3916;140318;KÜÇÜK KÖY
7167;3917;12085;KÖYÜN KENDİSİ
7168;3917;12086;ADAGÜL
7169;3918;12088;IŞIKLI 
7170;3918;12089;YANGIN
7171;3918;12090;ORHAN
7172;3918;12092;ORTADERE
7173;3918;12093;MERKEZ
7174;3919;12094;KÖYÜN KENDİSİ
7175;3920;12095;KÖYÜN KENDİSİ
7176;3920;12096;ARALIK
7177;3920;12097;ARALIK 
7178;3921;12098;KÖYÜN KENDİSİ
7179;3921;12099;ARKAKÖY
7180;3921;12100;YAYLA
7181;3922;12101;KÖYÜN KENDİSİ
7182;3922;12102;ATANOĞLU
7183;3922;12103;ATANOĞLU KÖYÜ
7184;3923;12104;KÖYÜN KENDİSİ
7185;3924;12105;KÖYÜN KENDİSİ
7186;3924;12107;BALCI KÖYÜ
7187;3925;12108;KÖYÜN KENDİSİ
7188;3925;12109;CİVAN
7189;3926;12110;KÖYÜN KENDİSİ
7190;3927;12111;KÖYÜN KENDİSİ
7191;3928;12112;KÖYÜN KENDİSİ
7192;3929;12113;KÖYÜN KENDİSİ
7193;3930;12114;MERKEZ
7194;3930;12115;ESENTEPE
7195;3930;12116;İBRİKLİ
7196;3931;12117;PETROL
7197;3931;12118;DÜZHANLAR
7198;3931;12119;TOPÇULAR
7199;3931;12120;ÇARMAKİT
7200;3932;12121;KÖYÜN KENDİSİ
7201;3932;12122;KAYNARCA
7202;3933;12123;KÖYÜN KENDİSİ
7203;3933;12124;ÖRÜCÜLER
7204;3934;12125;KÖYÜN KENDİSİ
7205;3935;12126;KÖYÜN KENDİSİ
7206;3936;12127;KÖYÜN KENDİSİ
7207;3936;12128;ZORLU
7208;3937;12129;KÖYÜN KENDİSİ
7209;3937;12130;CAMİLİ
7210;3937;12131;CAMİLİ KÖYÜ
7211;3938;12132;KÖYÜN KENDİSİ
7212;3938;12133;DÜZENLİ
7213;3938;12134;DÜZENLİ KÖYÜ
7214;3939;12135;KÖYÜN KENDİSİ
7215;3939;12136;YAYLA
7216;3939;12137;YOK
7217;3940;12138;KÖYÜN KENDİSİ
7218;3940;12139;KAYALAR
7219;3940;12140;KAYALAR KÖYÜ
7220;3941;12141;KÖYÜN KENDİSİ
7221;3941;12142;MARAL
7222;3941;12143;MARAL KÖY
7223;3942;12144;KÖYÜN KENDİSİ
7224;3942;12145;UĞUR
7225;3943;12146;KÖYÜN KENDİSİ
7226;3944;12147;KÖYÜN KENDİSİ
7227;3945;12148;KÖYÜN KENDİSİ
7228;3946;12149;KÖYÜN KENDİSİ
7229;3947;12150;KÖYÜN KENDİSİ
7230;3948;12151;MERKEZ
7231;3948;12152;BAŞKÖY
7232;3948;12153;LONGANA
7233;3948;12154;KAZANAKAPI
7234;3948;12155;UZUNLAR
7235;3949;12156;KÖYÜN KENDİSİ
7236;3950;12157;KÖYÜN KENDİSİ
7237;3951;12158;KÖYÜN KENDİSİ
7238;3952;12159;KÖYÜN KENDİSİ
7239;3953;9999;BUCAK
7240;3953;10000;CUMHURİYET
7241;3953;10001;MERKEZ KULEDİBİ
7242;3953;10002;ORTAHOPA
7243;3953;10003;SUNDURA
7244;3953;10004;YUKARI KULEDİBİ
7245;3953;184580;SUGÖREN
7246;3954;12160;KÖYÜN KENDİSİ
7247;3955;12161;KÖYÜN KENDİSİ
7248;3956;12162;KÖYÜN KENDİSİ
7249;3957;12163;KARŞI
7250;3957;12164;HACILAR
7251;3957;12165;ORTA
7252;3957;12166;ÇARŞI
7253;3957;12167;MADENLİ
7254;3957;12168;MISILLET
7255;3958;12169;KÖYÜN KENDİSİ
7256;3959;12170;KÖYÜN KENDİSİ
7257;3960;12171;KOPMUŞ
7258;3960;12172;MERKEZ 
7259;3961;12173;KÖYÜN KENDİSİ
7260;3962;12174;KÖYÜN KENDİSİ
7261;3963;12175;KÖYÜN KENDİSİ
7262;3964;12176;KÖYÜN KENDİSİ
7263;3965;12177;KÖYÜN KENDİSİ
7264;3966;12178;KÖYÜN KENDİSİ
7265;3967;12179;KÖYÜN KENDİSİ
7266;3969;12184;KÖYÜN KENDİSİ
7267;3970;12185;AŞAĞI YOLDERE
7268;3970;12186;YUKARI YOLDERE
7269;3972;12187;KÖYÜN KENDİSİ
7270;3973;12188;KÖYÜN KENDİSİ
7271;3974;12189;KÖYÜN KENDİSİ
7272;3975;12190;KÖYÜN KENDİSİ
7273;3976;12191;KÖYÜN KENDİSİ
7274;3977;12192;KÖYÜN KENDİSİ
7275;3978;12194;KÖYÜN KENDİSİ
7276;3979;12195;KÖYÜN KENDİSİ
7277;3980;12196;KÖYÜN KENDİSİ
7278;3981;12197;MERKEZ
7279;3981;12198;KARŞI
7280;3982;12199;KÖYÜN KENDİSİ
7281;3983;12200;KÖYÜN KENDİSİ
7282;3984;3988;DAMAR
7283;3984;10010;KÜRE
7284;3985;12201;KÖYÜN KENDİSİ
7285;3986;12202;KÖYÜN KENDİSİ
7286;3987;12203;MERKEZ
7287;3987;12204;GÖNÜLLÜ
7288;3987;12205;A.BALABAN
7289;3987;12206;ARSLANLI
7290;3987;12207;Y.BALABAN
7291;3987;12208;KARŞIYAKA
7292;3989;12209;KÖYÜN KENDİSİ
7293;3990;12210;SALKAYA
7294;3990;12211;KURUÇAY
7295;3990;12212;BUDİYET
7296;3990;12213;EĞRİ SU YAYLASI
7297;3991;12214;KÖYÜN KENDİSİ
7298;3992;12215;KÖYÜN KENDİSİ
7299;3994;12217;KÖYÜN KENDİSİ
7300;3995;12218;KÖYÜN KENDİSİ
7301;3996;10023;ARMUTLU
7302;3996;10024;SÖĞÜTLÜ
7303;3996;10025;YENİKÖY
7304;3997;12219;HAFİZOĞLU
7305;3997;12220;BORAĞAL
